,w,NSE_above,NSE_all,n_data_below
0,0.1,0.1,0.12112333811269749,12510
1,0.1,0.14210526315789473,0.15878495341228704,12510
2,0.1,0.1842105263157895,0.20196519247705724,12510
3,0.1,0.22631578947368422,0.23962387259983198,12510
4,0.1,0.26842105263157895,0.27893556367665107,12510
5,0.1,0.31052631578947365,0.3186970188920608,12510
6,0.1,0.3526315789473684,0.3597244054906108,12510
7,0.1,0.39473684210526316,0.39665318217562406,12510
8,0.1,0.4368421052631579,0.43644136120738697,12510
9,0.1,0.4789473684210527,0.4781653503814488,12510
10,0.1,0.5210526315789473,0.5161670835856833,12510
11,0.1,0.5631578947368421,0.5564129195340372,12510
12,0.1,0.6052631578947368,0.5954557769890265,12510
13,0.1,0.6473684210526316,0.6377960137002787,12510
14,0.1,0.6894736842105262,0.6729746621283628,12510
15,0.1,0.731578947368421,0.71538922313805,12510
16,0.1,0.7736842105263158,0.7528991080348055,12510
17,0.1,0.8157894736842105,0.797703292464071,12510
18,0.1,0.8578947368421053,0.8325260611447964,12510
19,0.1,0.9,0.8730421300348284,12510
20,0.14210526315789473,0.1,0.1740273471652477,12510
21,0.14210526315789473,0.14210526315789473,0.2124841464055608,12510
22,0.14210526315789473,0.1842105263157895,0.2510693345280881,12510
23,0.14210526315789473,0.22631578947368422,0.2896715268821406,12510
24,0.14210526315789473,0.26842105263157895,0.3282022931128583,12510
25,0.14210526315789473,0.31052631578947365,0.3670308417011343,12510
26,0.14210526315789473,0.3526315789473684,0.4056256185814001,12510
27,0.14210526315789473,0.39473684210526316,0.44391827628075586,12510
28,0.14210526315789473,0.4368421052631579,0.4825244927996427,12510
29,0.14210526315789473,0.4789473684210527,0.5212011494454679,12510
30,0.14210526315789473,0.5210526315789473,0.5599472370708304,12510
31,0.14210526315789473,0.5631578947368421,0.598572902782877,12510
32,0.14210526315789473,0.6052631578947368,0.6371052565523578,12510
33,0.14210526315789473,0.6473684210526316,0.6756851455762245,12510
34,0.14210526315789473,0.6894736842105262,0.7142586990865762,12510
35,0.14210526315789473,0.731578947368421,0.7527536116130444,12510
36,0.14210526315789473,0.7736842105263158,0.7914513828677858,12510
37,0.14210526315789473,0.8157894736842105,0.8299365996052084,12510
38,0.14210526315789473,0.8578947368421053,0.8685535211911033,12510
39,0.14210526315789473,0.9,0.9071508400559813,12510
40,0.1842105263157895,0.1,0.1985197063628118,12510
41,0.1842105263157895,0.14210526315789473,0.23609267796340583,12510
42,0.1842105263157895,0.1842105263157895,0.2738235374610709,12510
43,0.1842105263157895,0.22631578947368422,0.31106094699481757,12510
44,0.1842105263157895,0.26842105263157895,0.34881022089677516,12510
45,0.1842105263157895,0.31052631578947365,0.3860784048686473,12510
46,0.1842105263157895,0.3526315789473684,0.4234863940868564,12510
47,0.1842105263157895,0.39473684210526316,0.46095992569498456,12510
48,0.1842105263157895,0.4368421052631579,0.49838169847040936,12510
49,0.1842105263157895,0.4789473684210527,0.535915735046784,12510
50,0.1842105263157895,0.5210526315789473,0.5735969534310756,12510
51,0.1842105263157895,0.5631578947368421,0.6109215826301797,12510
52,0.1842105263157895,0.6052631578947368,0.6483751707730346,12510
53,0.1842105263157895,0.6473684210526316,0.6859307876937017,12510
54,0.1842105263157895,0.6894736842105262,0.7234404689660889,12510
55,0.1842105263157895,0.731578947368421,0.7608902144591178,12510
56,0.1842105263157895,0.7736842105263158,0.7983374395339016,12510
57,0.1842105263157895,0.8157894736842105,0.8358847439305715,12510
58,0.1842105263157895,0.8578947368421053,0.8733599483234877,12510
59,0.1842105263157895,0.9,0.9108754431889333,12510
60,0.22631578947368422,0.1,0.22261251434831342,12510
61,0.22631578947368422,0.14210526315789473,0.2589324120737464,12510
62,0.22631578947368422,0.1842105263157895,0.29541094755592856,12510
63,0.22631578947368422,0.22631578947368422,0.33179857586099015,12510
64,0.22631578947368422,0.26842105263157895,0.368084381754441,12510
65,0.22631578947368422,0.31052631578947365,0.4046298954374805,12510
66,0.22631578947368422,0.3526315789473684,0.44098698489923704,12510
67,0.22631578947368422,0.39473684210526316,0.47720481192695374,12510
68,0.22631578947368422,0.4368421052631579,0.5136415763847257,12510
69,0.22631578947368422,0.4789473684210527,0.5500368922776304,12510
70,0.22631578947368422,0.5210526315789473,0.5863410365731643,12510
71,0.22631578947368422,0.5631578947368421,0.6227140265829108,12510
72,0.22631578947368422,0.6052631578947368,0.6589280690967929,12510
73,0.22631578947368422,0.6473684210526316,0.6954064814081049,12510
74,0.22631578947368422,0.6894736842105262,0.7317642872261216,12510
75,0.22631578947368422,0.731578947368421,0.7680532175502907,12510
76,0.22631578947368422,0.7736842105263158,0.8043996315346995,12510
77,0.22631578947368422,0.8157894736842105,0.8407679943955585,12510
78,0.22631578947368422,0.8578947368421053,0.8771435469919023,12510
79,0.22631578947368422,0.9,0.9134828718290098,12510
80,0.26842105263157895,0.1,0.2444774559053351,12510
81,0.26842105263157895,0.14210526315789473,0.279624489147145,12510
82,0.26842105263157895,0.1842105263157895,0.3149140045469203,12510
83,0.26842105263157895,0.22631578947368422,0.3502502102143358,12510
84,0.26842105263157895,0.26842105263157895,0.3854938949330774,12510
85,0.26842105263157895,0.31052631578947365,0.4211748675084547,12510
86,0.26842105263157895,0.3526315789473684,0.45631260589447453,12510
87,0.26842105263157895,0.39473684210526316,0.4916695666887364,12510
88,0.26842105263157895,0.4368421052631579,0.5271506779333575,12510
89,0.26842105263157895,0.4789473684210527,0.5623167148918816,12510
90,0.26842105263157895,0.5210526315789473,0.597843345447364,12510
91,0.26842105263157895,0.5631578947368421,0.6330785010062219,12510
92,0.26842105263157895,0.6052631578947368,0.6684558653536103,12510
93,0.26842105263157895,0.6473684210526316,0.7038254855030912,12510
94,0.26842105263157895,0.6894736842105262,0.7391166653363355,12510
95,0.26842105263157895,0.731578947368421,0.7743636880712097,12510
96,0.26842105263157895,0.7736842105263158,0.8096936302806562,12510
97,0.26842105263157895,0.8157894736842105,0.8451655131051083,12510
98,0.26842105263157895,0.8578947368421053,0.8804421148899593,12510
99,0.26842105263157895,0.9,0.9158202939371829,12510
100,0.31052631578947365,0.1,0.27852443440003305,12510
101,0.31052631578947365,0.14210526315789473,0.31226634305130985,12510
102,0.31052631578947365,0.1842105263157895,0.34596049612924573,12510
103,0.31052631578947365,0.22631578947368422,0.37956948467788365,12510
104,0.31052631578947365,0.26842105263157895,0.4135942021339811,12510
105,0.31052631578947365,0.31052631578947365,0.4470521840142897,12510
106,0.31052631578947365,0.3526315789473684,0.4808692076461978,12510
107,0.31052631578947365,0.39473684210526316,0.5147808539476681,12510
108,0.31052631578947365,0.4368421052631579,0.5484531076141211,12510
109,0.31052631578947365,0.4789473684210527,0.5819803603021156,12510
110,0.31052631578947365,0.5210526315789473,0.6157592056431156,12510
111,0.31052631578947365,0.5631578947368421,0.649628266394781,12510
112,0.31052631578947365,0.6052631578947368,0.6832303196255073,12510
113,0.31052631578947365,0.6473684210526316,0.7170910164942333,12510
114,0.31052631578947365,0.6894736842105262,0.7506796516387781,12510
115,0.31052631578947365,0.731578947368421,0.7845066929440965,12510
116,0.31052631578947365,0.7736842105263158,0.8181729099788118,12510
117,0.31052631578947365,0.8157894736842105,0.85197046014346,12510
