,w,NSE_above,NSE_all,n_data_below
91,0.26842105263157895,0.5631578947368421,0.6335849151805588,12510
92,0.26842105263157895,0.6052631578947368,0.6689688137429226,12510
93,0.26842105263157895,0.6473684210526316,0.7041462380854593,12510
94,0.26842105263157895,0.6894736842105262,0.7394760574474419,12510
95,0.26842105263157895,0.731578947368421,0.7747970039043183,12510
96,0.26842105263157895,0.7736842105263158,0.8099855338674041,12510
97,0.26842105263157895,0.8157894736842105,0.8452628388360949,12510
98,0.26842105263157895,0.8578947368421053,0.8805230447744332,12510
99,0.26842105263157895,0.9,0.9157798444365821,12510
100,0.31052631578947365,0.1,0.27829822715397967,12510
101,0.31052631578947365,0.14210526315789473,0.3120419573266183,12510
102,0.31052631578947365,0.1842105263157895,0.3453320170312133,12510
103,0.31052631578947365,0.22631578947368422,0.37954185136314933,12510
104,0.31052631578947365,0.26842105263157895,0.41288353107668796,12510
105,0.31052631578947365,0.31052631578947365,0.44715712439606103,12510
106,0.31052631578947365,0.3526315789473684,0.48069332176774915,12510
107,0.31052631578947365,0.39473684210526316,0.514190498975335,12510
108,0.31052631578947365,0.4368421052631579,0.5479181221445286,12510
109,0.31052631578947365,0.4789473684210527,0.5818795763213873,12510
110,0.31052631578947365,0.5210526315789473,0.6154566375973296,12510
111,0.31052631578947365,0.5631578947368421,0.6493198741310517,12510
112,0.31052631578947365,0.6052631578947368,0.6827581611803308,12510
113,0.31052631578947365,0.6473684210526316,0.7166148535610792,12510
114,0.31052631578947365,0.6894736842105262,0.7503191548898698,12510
115,0.31052631578947365,0.731578947368421,0.7842731531649842,12510
116,0.31052631578947365,0.7736842105263158,0.8177611931907751,12510
117,0.31052631578947365,0.8157894736842105,0.8517915904940632,12510
118,0.31052631578947365,0.8578947368421053,0.8855053484849096,12510
119,0.31052631578947365,0.9,0.9192082505374118,12510
120,0.3526315789473684,0.1,0.3035497499114177,12510
121,0.3526315789473684,0.14210526315789473,0.33637318691838436,12510
122,0.3526315789473684,0.1842105263157895,0.3688114938454551,12510
123,0.3526315789473684,0.22631578947368422,0.40096770879137844,12510
124,0.3526315789473684,0.26842105263157895,0.4337799075137839,12510
125,0.3526315789473684,0.31052631578947365,0.4660469622833152,12510
126,0.3526315789473684,0.3526315789473684,0.49872259703361277,12510
127,0.3526315789473684,0.39473684210526316,0.5312532645186194,12510
128,0.3526315789473684,0.4368421052631579,0.5637281872852469,12510
129,0.3526315789473684,0.4789473684210527,0.5964614602209207,12510
130,0.3526315789473684,0.5210526315789473,0.6285949649011024,12510
131,0.3526315789473684,0.5631578947368421,0.6615734758675162,12510
132,0.3526315789473684,0.6052631578947368,0.6938112604373806,12510
133,0.3526315789473684,0.6473684210526316,0.7262754063427015,12510
134,0.3526315789473684,0.6894736842105262,0.7590791469210718,12510
135,0.3526315789473684,0.731578947368421,0.7915663595836437,12510
136,0.3526315789473684,0.7736842105263158,0.824020238285655,12510
137,0.3526315789473684,0.8157894736842105,0.8565520420598736,12510
138,0.3526315789473684,0.8578947368421053,0.8891346692895276,12510
139,0.3526315789473684,0.9,0.9216352814863263,12510
140,0.39473684210526316,0.1,0.3282152316182706,12510
141,0.39473684210526316,0.14210526315789473,0.35992606246199055,12510
142,0.39473684210526316,0.1842105263157895,0.39130505812908334,12510
143,0.39473684210526316,0.22631578947368422,0.42223682102127924,12510
144,0.39473684210526316,0.26842105263157895,0.4536139280083511,12510
145,0.39473684210526316,0.31052631578947365,0.485000020241806,12510
146,0.39473684210526316,0.3526315789473684,0.5162903814296089,12510
147,0.39473684210526316,0.39473684210526316,0.5476845010059949,12510
148,0.39473684210526316,0.4368421052631579,0.5791718938692303,12510
149,0.39473684210526316,0.4789473684210527,0.6104248045223754,12510
150,0.39473684210526316,0.5210526315789473,0.6417221578433617,12510
151,0.39473684210526316,0.5631578947368421,0.6732224342316917,12510
152,0.39473684210526316,0.6052631578947368,0.704426614143749,12510
153,0.39473684210526316,0.6473684210526316,0.7357744192623141,12510
154,0.39473684210526316,0.6894736842105262,0.7669925045205145,12510
155,0.39473684210526316,0.731578947368421,0.798361387548232,12510
156,0.39473684210526316,0.7736842105263158,0.8297910540708358,12510
157,0.39473684210526316,0.8157894736842105,0.8610431096415067,12510
158,0.39473684210526316,0.8578947368421053,0.8924473909605941,12510
159,0.39473684210526316,0.9,0.9237676666806194,12510
160,0.4368421052631579,0.1,0.350830003903827,12510
161,0.4368421052631579,0.14210526315789473,0.38101400762383264,12510
162,0.4368421052631579,0.1842105263157895,0.4114078754416385,12510
163,0.4368421052631579,0.22631578947368422,0.44182325760134233,12510
164,0.4368421052631579,0.26842105263157895,0.47208395846233575,12510
165,0.4368421052631579,0.31052631578947365,0.5023602783371275,12510
166,0.4368421052631579,0.3526315789473684,0.5325337877241125,12510
167,0.4368421052631579,0.39473684210526316,0.5626518367104898,12510
168,0.4368421052631579,0.4368421052631579,0.593033504647414,12510
169,0.4368421052631579,0.4789473684210527,0.6229879557756113,12510
170,0.4368421052631579,0.5210526315789473,0.6535573276324201,12510
171,0.4368421052631579,0.5631578947368421,0.6838398589463822,12510
172,0.4368421052631579,0.6052631578947368,0.7138625041932336,12510
173,0.4368421052631579,0.6473684210526316,0.7443652129326961,12510
174,0.4368421052631579,0.6894736842105262,0.7744322756544555,12510
175,0.4368421052631579,0.731578947368421,0.804810038496434,12510
176,0.4368421052631579,0.7736842105263158,0.8348136811429373,12510
177,0.4368421052631579,0.8157894736842105,0.865042687662348,12510
178,0.4368421052631579,0.8578947368421053,0.8955553698029951,12510
179,0.4368421052631579,0.9,0.9255457268081998,12510
180,0.4789473684210527,0.1,0.3755812824830079,12510
181,0.4789473684210527,0.14210526315789473,0.40457468158825005,12510
182,0.4789473684210527,0.1842105263157895,0.4338456995846639,12510
183,0.4789473684210527,0.22631578947368422,0.4628252977214853,12510
184,0.4789473684210527,0.26842105263157895,0.4917321009888146,12510
185,0.4789473684210527,0.31052631578947365,0.5208467839343693,12510
186,0.4789473684210527,0.3526315789473684,0.5499064888452392,12510
187,0.4789473684210527,0.39473684210526316,0.5787605829917786,12510
188,0.4789473684210527,0.4368421052631579,0.6079002658777993,12510
189,0.4789473684210527,0.4789473684210527,0.6372625868307227,12510
190,0.4789473684210527,0.5210526315789473,0.6661667634981812,12510
191,0.4789473684210527,0.5631578947368421,0.6950274444614948,12510
192,0.4789473684210527,0.6052631578947368,0.72429815061826,12510
193,0.4789473684210527,0.6473684210526316,0.7533364342722401,12510
194,0.4789473684210527,0.6894736842105262,0.7822252994216037,12510
195,0.4789473684210527,0.731578947368421,0.8112223768790061,12510
196,0.4789473684210527,0.7736842105263158,0.8402693458426542,12510
197,0.4789473684210527,0.8157894736842105,0.8694246045981643,12510
198,0.4789473684210527,0.8578947368421053,0.898420302401543,12510
199,0.4789473684210527,0.9,0.9276965819614533,12510
200,0.5210526315789473,0.1,0.41168461852193905,12510
201,0.5210526315789473,0.14210526315789473,0.43935905870977054,12510
202,0.5210526315789473,0.1842105263157895,0.466525851776174,12510
203,0.5210526315789473,0.22631578947368422,0.49394317642198815,12510
204,0.5210526315789473,0.26842105263157895,0.5211981187377308,12510
205,0.5210526315789473,0.31052631578947365,0.5481481525286187,12510
206,0.5210526315789473,0.3526315789473684,0.5756427449978923,12510
207,0.5210526315789473,0.39473684210526316,0.6029733366567409,12510
208,0.5210526315789473,0.4368421052631579,0.6301105785824919,12510
209,0.5210526315789473,0.4789473684210527,0.6571564433487376,12510
210,0.5210526315789473,0.5210526315789473,0.6845471982400546,12510
211,0.5210526315789473,0.5631578947368421,0.7121219893990662,12510
212,0.5210526315789473,0.6052631578947368,0.7393184931958217,12510
213,0.5210526315789473,0.6473684210526316,0.7665538672257992,12510
214,0.5210526315789473,0.6894736842105262,0.7936610105582653,12510
215,0.5210526315789473,0.731578947368421,0.8210301869628038,12510
216,0.5210526315789473,0.7736842105263158,0.8481804673743487,12510
217,0.5210526315789473,0.8157894736842105,0.8755845088299894,12510
218,0.5210526315789473,0.8578947368421053,0.9029225310167045,12510
219,0.5210526315789473,0.9,0.9302942914208624,12510
220,0.5631578947368421,0.1,0.43621568760163776,12510
221,0.5631578947368421,0.14210526315789473,0.4624556520143627,12510
222,0.5631578947368421,0.1842105263157895,0.48839570201610505,12510
223,0.5631578947368421,0.22631578947368422,0.5140565202486864,12510
224,0.5631578947368421,0.26842105263157895,0.5405116789864717,12510
225,0.5631578947368421,0.31052631578947365,0.5666764726458973,12510
226,0.5631578947368421,0.3526315789473684,0.5926834054610117,12510
227,0.5631578947368421,0.39473684210526316,0.6187779031216886,12510
228,0.5631578947368421,0.4368421052631579,0.6446637458920108,12510
229,0.5631578947368421,0.4789473684210527,0.6707359229445795,12510
230,0.5631578947368421,0.5210526315789473,0.6970014642403957,12510
231,0.5631578947368421,0.5631578947368421,0.7228732341467131,12510
232,0.5631578947368421,0.6052631578947368,0.7492788601027973,12510
233,0.5631578947368421,0.6473684210526316,0.7752489529354906,12510
234,0.5631578947368421,0.6894736842105262,0.8015311001984686,12510
235,0.5631578947368421,0.731578947368421,0.8275276588797448,12510
236,0.5631578947368421,0.7736842105263158,0.853544243239651,12510
237,0.5631578947368421,0.8157894736842105,0.8794515968520595,12510
238,0.5631578947368421,0.8578947368421053,0.9057172459015707,12510
239,0.5631578947368421,0.9,0.9318953209118696,12510
240,0.6052631578947368,0.1,0.4740065693870138,12510
241,0.6052631578947368,0.14210526315789473,0.4982021695517498,12510
242,0.6052631578947368,0.1842105263157895,0.5226633966381179,12510
243,0.6052631578947368,0.22631578947368422,0.5467995118975235,12510
244,0.6052631578947368,0.26842105263157895,0.5706892649899968,12510
245,0.6052631578947368,0.31052631578947365,0.5951851476790124,12510
246,0.6052631578947368,0.3526315789473684,0.6193793811584158,12510
247,0.6052631578947368,0.39473684210526316,0.6435837324032233,12510
248,0.6052631578947368,0.4368421052631579,0.6676875863329508,12510
249,0.6052631578947368,0.4789473684210527,0.6918813548598244,12510
250,0.6052631578947368,0.5210526315789473,0.7160837581478126,12510
251,0.6052631578947368,0.5631578947368421,0.7402760551016707,12510
252,0.6052631578947368,0.6052631578947368,0.764483515482314,12510
253,0.6052631578947368,0.6473684210526316,0.7887540540034694,12510
254,0.6052631578947368,0.6894736842105262,0.812634582348921,12510
255,0.6052631578947368,0.731578947368421,0.8369387913046127,12510
256,0.6052631578947368,0.7736842105263158,0.8610929045482314,12510
257,0.6052631578947368,0.8157894736842105,0.885296223120324,12510
258,0.6052631578947368,0.8578947368421053,0.9095566313609798,12510
259,0.6052631578947368,0.9,0.933631404903688,12510
260,0.6473684210526316,0.1,0.4994646582767218,12510
261,0.6473684210526316,0.14210526315789473,0.5223393958480027,12510
262,0.6473684210526316,0.1842105263157895,0.5452563857531205,12510
263,0.6473684210526316,0.22631578947368422,0.5678577095397718,12510
264,0.6473684210526316,0.26842105263157895,0.5912279157553256,12510
265,0.6473684210526316,0.31052631578947365,0.6139881071549126,12510
266,0.6473684210526316,0.3526315789473684,0.6366313126347826,12510
267,0.6473684210526316,0.39473684210526316,0.6595279417287103,12510
268,0.6473684210526316,0.4368421052631579,0.6825228698876168,12510
269,0.6473684210526316,0.4789473684210527,0.7056275901341862,12510
270,0.6473684210526316,0.5210526315789473,0.7283265968061916,12510
271,0.6473684210526316,0.5631578947368421,0.7513960637239943,12510
272,0.6473684210526316,0.6052631578947368,0.7742733534231651,12510
273,0.6473684210526316,0.6473684210526316,0.7970704007183486,12510
274,0.6473684210526316,0.6894736842105262,0.8200935513134723,12510
275,0.6473684210526316,0.731578947368421,0.843192810522892,12510
276,0.6473684210526316,0.7736842105263158,0.8659593181568482,12510
277,0.6473684210526316,0.8157894736842105,0.8889197252601377,12510
278,0.6473684210526316,0.8578947368421053,0.9117812044377068,12510
279,0.6473684210526316,0.9,0.9345046386752632,12510
280,0.6894736842105262,0.1,0.5400085161095867,12510
281,0.6894736842105262,0.14210526315789473,0.5606059520288154,12510
282,0.6894736842105262,0.1842105263157895,0.5812298268008086,12510
283,0.6894736842105262,0.22631578947368422,0.602399071497347,12510
284,0.6894736842105262,0.26842105263157895,0.6233820488586486,12510
285,0.6894736842105262,0.31052631578947365,0.6437794267786059,12510
286,0.6894736842105262,0.3526315789473684,0.6647012975964154,12510
287,0.6894736842105262,0.39473684210526316,0.6853440163164832,12510
288,0.6894736842105262,0.4368421052631579,0.7061612277838647,12510
289,0.6894736842105262,0.4789473684210527,0.7270075123151889,12510
290,0.6894736842105262,0.5210526315789473,0.7479295859652692,12510
291,0.6894736842105262,0.5631578947368421,0.768703614231594,12510
292,0.6894736842105262,0.6052631578947368,0.7895681522050841,12510
293,0.6894736842105262,0.6473684210526316,0.8103894116603846,12510
294,0.6894736842105262,0.6894736842105262,0.8312073755062386,12510
295,0.6894736842105262,0.731578947368421,0.8520568631178917,12510
296,0.6894736842105262,0.7736842105263158,0.8727803952728075,12510
297,0.6894736842105262,0.8157894736842105,0.8935776355644494,12510
298,0.6894736842105262,0.8578947368421053,0.9143353135695261,12510
299,0.6894736842105262,0.9,0.9351434818040144,12510
300,0.731578947368421,0.1,0.5741490625207472,12510
301,0.731578947368421,0.14210526315789473,0.5932086211251877,12510
302,0.731578947368421,0.1842105263157895,0.6121453440505338,12510
303,0.731578947368421,0.22631578947368422,0.6314834905004378,12510
304,0.731578947368421,0.26842105263157895,0.650120215059691,12510
305,0.731578947368421,0.31052631578947365,0.6689883395323455,12510
306,0.731578947368421,0.3526315789473684,0.6879677495234592,12510
307,0.731578947368421,0.39473684210526316,0.7071194492406265,12510
