,model,basin,period_start,period_end,lense,nse
0,SAC_SMA,01022500,1989-10-01,1999-09-30,0.6030036256260298,0.43559525058983384
1,SAC_SMA,01031500,1989-10-01,1990-09-30,0.864555215182107,0.5733672228673761
2,SAC_SMA,01047000,1990-10-01,1991-09-30,0.6741544627960138,0.6354911392402129
3,SAC_SMA,01052500,1991-10-01,1992-09-30,0.791351162124375,0.7232734810990873
4,SAC_SMA,01055000,1992-10-01,1993-09-30,0.4236965092037004,0.589844270014897
5,SAC_SMA,01057000,1993-10-01,1994-09-30,0.7285599313681096,0.6276957281509288
6,SAC_SMA,01073000,1994-10-01,1995-09-30,0.9185519325267677,0.6753927078261368
7,SAC_SMA,01078000,1995-10-01,1996-09-30,0.5122103442028094,0.6938428717899041
8,SAC_SMA,01123000,1996-10-01,1997-09-30,0.5009644082522255,0.4361717215218891
9,SAC_SMA,01137500,1997-10-01,1998-09-30,0.6618102373477743,0.6876113364046226
10,SAC_SMA,01139800,1998-10-01,1999-09-30,0.5060752875219258,0.15757908755913475
11,SAC_SMA,01142500,1989-10-01,1999-09-30,0.6229179258738642,0.6034565712785684
12,SAC_SMA,01144000,1989-10-01,1990-09-30,0.5530958983737568,0.42492896626959364
13,SAC_SMA,01169000,1990-10-01,1991-09-30,0.7188299167111786,0.34221263350472564
14,SAC_SMA,01170100,1991-10-01,1992-09-30,0.7634189796588702,0.4524831533716699
15,SAC_SMA,01181000,1992-10-01,1993-09-30,0.6424973127523238,0.7337228185071163
16,SAC_SMA,01187300,1993-10-01,1994-09-30,0.6952170429656064,0.5020638204318486
17,SAC_SMA,01195100,1994-10-01,1995-09-30,0.6952887320206037,-0.27593068186253156
18,SAC_SMA,01333000,1995-10-01,1996-09-30,0.40169294156614554,0.4312551071381002
19,SAC_SMA,01350000,1996-10-01,1997-09-30,0.5290638910195019,0.5117229511195651
20,SAC_SMA,01350080,1997-10-01,1998-09-30,0.2944196264751854,0.5766992467940806
21,SAC_SMA,01365000,1998-10-01,1999-09-30,0.7632066910236698,0.4516857551996175
22,SAC_SMA,01411300,1989-10-01,1999-09-30,0.04800059881053531,0.6270386279843602
23,SAC_SMA,01413500,1989-10-01,1990-09-30,0.7485493631681397,0.46506126022484073
24,SAC_SMA,01414500,1990-10-01,1991-09-30,0.5247789923126907,0.25168031894348275
25,SAC_SMA,01415000,1991-10-01,1992-09-30,0.856347349476757,0.6039387626516706
26,SAC_SMA,01423000,1992-10-01,1993-09-30,0.6681397340457648,0.7614985772001742
27,SAC_SMA,01434025,1993-10-01,1994-09-30,0.6110694995094639,0.581817237495708
28,SAC_SMA,01435000,1994-10-01,1995-09-30,0.9203398321990418,0.6176332831959822
29,SAC_SMA,01439500,1995-10-01,1996-09-30,0.012200651272682661,0.3118068952357207
30,SAC_SMA,01440000,1996-10-01,1997-09-30,0.7337931282959296,0.681415262152103
31,SAC_SMA,01440400,1997-10-01,1998-09-30,0.7678733419789912,0.5093368748676194
32,SAC_SMA,01451800,1998-10-01,1999-09-30,0.6377257877160374,0.5068720642992957
33,SAC_SMA,01484100,1989-10-01,1999-09-30,0.48242368734278307,0.6725213269169554
34,SAC_SMA,01491000,1989-10-01,1990-09-30,0.8589903161313317,0.5500623181966472
35,SAC_SMA,01510000,1990-10-01,1991-09-30,0.5081853608031046,0.3814212993918987
36,SAC_SMA,01516500,1991-10-01,1992-09-30,0.7873218468346148,0.37721121388699386
37,SAC_SMA,01518862,1992-10-01,1993-09-30,0.6551874221529119,0.782527462727741
38,SAC_SMA,01532000,1993-10-01,1994-09-30,-0.30054182865989887,0.4502194086054998
39,SAC_SMA,01539000,1994-10-01,1995-09-30,0.8519883914272669,0.5623607503752036
40,SAC_SMA,01542810,1995-10-01,1996-09-30,-0.25197740967901816,0.27394246063038574
41,SAC_SMA,01543500,1996-10-01,1997-09-30,0.7860923051654733,0.7588365741633727
42,SAC_SMA,01544500,1997-10-01,1998-09-30,0.7328323223275537,0.7617886019344943
43,SAC_SMA,01545600,1998-10-01,1999-09-30,0.5242829443034331,0.1967204383643586
44,SAC_SMA,01547700,1989-10-01,1999-09-30,0.729329756655857,0.6166088934315023
45,SAC_SMA,01548500,1989-10-01,1990-09-30,0.7466725088410514,0.31089304258344164
46,SAC_SMA,01549500,1990-10-01,1991-09-30,0.6278541173484721,0.6483808626204726
47,SAC_SMA,01550000,1991-10-01,1992-09-30,0.7633316919168471,0.33003440017078434
48,SAC_SMA,01552000,1992-10-01,1993-09-30,-0.007376161267636627,0.5773656476901683
49,SAC_SMA,01552500,1993-10-01,1994-09-30,0.1808497958848727,0.4458160303240536
50,SAC_SMA,01557500,1994-10-01,1995-09-30,0.8743019630604281,0.22074595053766388
51,SAC_SMA,01567500,1995-10-01,1996-09-30,-1.5498872706358213,0.1865331700216315
52,SAC_SMA,01568000,1996-10-01,1997-09-30,0.636847407954283,0.6801925168807506
53,SAC_SMA,01580000,1997-10-01,1998-09-30,0.8012607052209223,0.7446044635965026
54,SAC_SMA,01586610,1998-10-01,1999-09-30,0.8895400270908268,0.5398896608086927
55,SAC_SMA,01591400,1989-10-01,1999-09-30,0.32766191897130836,0.4478075027226217
56,SAC_SMA,01594950,1989-10-01,1990-09-30,0.2367213325968599,0.2759140398029345
57,SAC_SMA,01596500,1990-10-01,1991-09-30,0.7927473843940599,0.7454868177263734
58,SAC_SMA,01605500,1991-10-01,1992-09-30,0.8372160457013291,0.5795375377423649
59,SAC_SMA,01606500,1992-10-01,1993-09-30,0.3460437314852046,0.5861215548324608
60,SAC_SMA,01632000,1993-10-01,1994-09-30,0.026780933793053907,0.4972361665922723
61,SAC_SMA,01632900,1994-10-01,1995-09-30,0.33127315302169413,-6.279507613050871
62,SAC_SMA,01638480,1995-10-01,1996-09-30,0.41288173826895147,0.5044019556853823
63,SAC_SMA,01664000,1996-10-01,1997-09-30,0.7485637755535415,0.5503632779964445
64,SAC_SMA,01666500,1997-10-01,1998-09-30,-0.36604828187566874,0.6915609684501135
65,SAC_SMA,01667500,1998-10-01,1999-09-30,0.3487119921026195,0.375213270183932
66,SAC_SMA,01669000,1989-10-01,1999-09-30,0.6430401961535368,0.7165800044944859
67,SAC_SMA,01669520,1989-10-01,1990-09-30,0.7727843131431966,0.6221979491481147
68,SAC_SMA,02011400,1990-10-01,1991-09-30,0.7035467313962305,0.754065250479695
69,SAC_SMA,02013000,1991-10-01,1992-09-30,0.12752563235536019,0.20976636182250863
70,SAC_SMA,02014000,1992-10-01,1993-09-30,0.2905650509284522,0.5130934990075617
71,SAC_SMA,02015700,1993-10-01,1994-09-30,0.04529347721147503,0.5483514006518553
72,SAC_SMA,02016000,1994-10-01,1995-09-30,0.6412582912752064,0.6403993341849015
73,SAC_SMA,02017500,1995-10-01,1996-09-30,-0.17697589758863197,0.4826739322166006
74,SAC_SMA,02018000,1996-10-01,1997-09-30,0.7559057026815931,0.7223020987252341
75,SAC_SMA,02027000,1997-10-01,1998-09-30,-0.019494191606148625,0.578189827715085
76,SAC_SMA,02027500,1998-10-01,1999-09-30,0.5047577648949133,0.7164324048065944
77,SAC_SMA,02028500,1989-10-01,1999-09-30,-0.1088483166784342,0.5265905897415639
78,SAC_SMA,02038850,1989-10-01,1990-09-30,0.6658066851628328,0.5148463531643823
79,SAC_SMA,02051500,1990-10-01,1991-09-30,0.8700176146537568,0.7248193749949602
80,SAC_SMA,02053800,1991-10-01,1992-09-30,0.2193421250275326,0.7289460242036123
81,SAC_SMA,02055100,1992-10-01,1993-09-30,0.5897274697542758,0.8000847855788842
82,SAC_SMA,02056900,1993-10-01,1994-09-30,0.44498545147759316,0.5591545641683873
83,SAC_SMA,02059500,1994-10-01,1995-09-30,-1.6251921670207468,0.4423711197096625
84,SAC_SMA,02064000,1995-10-01,1996-09-30,-16.34644497173457,0.34756255877003117
85,SAC_SMA,02065500,1996-10-01,1997-09-30,0.6623703077322123,0.5806811401188647
86,SAC_SMA,02070000,1997-10-01,1998-09-30,0.404039087231139,0.5526397370537466
87,SAC_SMA,02074500,1998-10-01,1999-09-30,0.8304823245362087,0.6848910455002922
88,SAC_SMA,02077200,1989-10-01,1999-09-30,-1.2360676637507972,0.31986541388243805
89,SAC_SMA,02081500,1989-10-01,1990-09-30,0.724772951966715,0.6261294687583104
90,SAC_SMA,02082950,1990-10-01,1991-09-30,0.9010106582994724,0.6146968659866103
91,SAC_SMA,02096846,1991-10-01,1992-09-30,0.6598649821014018,0.46642694131492624
92,SAC_SMA,02102908,1992-10-01,1993-09-30,0.6548927707803598,0.5338610452797049
93,SAC_SMA,02111180,1993-10-01,1994-09-30,-4.711139281190569,0.4634675522062135
94,SAC_SMA,02111500,1994-10-01,1995-09-30,0.12814714469529054,0.5876960260511613
95,SAC_SMA,02112120,1995-10-01,1996-09-30,-0.8340732153321355,0.553628879437899
96,SAC_SMA,02112360,1996-10-01,1997-09-30,0.6514794145331699,0.5496620663116167
97,SAC_SMA,02118500,1997-10-01,1998-09-30,0.3741083301460496,0.7158539169787106
98,SAC_SMA,02125000,1998-10-01,1999-09-30,0.9226396727177298,0.6166517154569747
99,SAC_SMA,02140991,1989-10-01,1999-09-30,0.36613356696750154,0.5787841097423988
100,SAC_SMA,02143000,1989-10-01,1990-09-30,0.3830239729613243,0.6342439853236788
101,SAC_SMA,02149000,1990-10-01,1991-09-30,0.6607765364798448,0.6912131073668479
102,SAC_SMA,02152100,1991-10-01,1992-09-30,0.8080949499241397,0.5272043823502436
103,SAC_SMA,02178400,1992-10-01,1993-09-30,0.7015706440577041,0.7883693836302987
104,SAC_SMA,02193340,1993-10-01,1994-09-30,0.3662957880434068,0.6774589393109849
105,SAC_SMA,02196000,1994-10-01,1995-09-30,-0.0375368601245436,0.6877570093556611
106,SAC_SMA,02198100,1995-10-01,1996-09-30,0.7908055157125464,0.0886582384067175
107,SAC_SMA,02202600,1996-10-01,1997-09-30,0.9288403703995268,0.6135286305329938
108,SAC_SMA,02212600,1997-10-01,1998-09-30,-0.19812973076203844,0.8337003428917042
109,SAC_SMA,02215100,1998-10-01,1999-09-30,0.9581517465057421,0.48023752672442743
110,SAC_SMA,02216180,1989-10-01,1999-09-30,-0.4680016655037591,0.649165159663166
111,SAC_SMA,02221525,1989-10-01,1990-09-30,-0.6933053408206145,0.7812171627110058
112,SAC_SMA,02245500,1990-10-01,1991-09-30,0.6337236132895051,0.1382415935701634
113,SAC_SMA,02246000,1991-10-01,1992-09-30,0.19852320497690268,0.33129748346719445
114,SAC_SMA,02296500,1992-10-01,1993-09-30,0.9362692189832292,0.6218940977604859
115,SAC_SMA,02297155,1993-10-01,1994-09-30,-0.2330670139640254,0.3049247267307179
116,SAC_SMA,02342933,1994-10-01,1995-09-30,0.27191794003397174,0.26601427847956816
117,SAC_SMA,02349900,1995-10-01,1996-09-30,0.6567498148864843,0.6113849149009295
118,SAC_SMA,02350900,1996-10-01,1997-09-30,0.868744743259793,0.8141325395793126
119,SAC_SMA,02361000,1997-10-01,1998-09-30,-1.2382813777820232,0.7307283191872029
120,SAC_SMA,02363000,1998-10-01,1999-09-30,0.8110007423671952,0.8173675529368247
121,SAC_SMA,02371500,1989-10-01,1999-09-30,0.48233716841542185,0.7840573672888513
122,SAC_SMA,02372250,1989-10-01,1990-09-30,-0.2543864912667426,0.8972030781170556
123,SAC_SMA,02374500,1990-10-01,1991-09-30,0.8837934468460606,0.7630329736160821
124,SAC_SMA,02381600,1991-10-01,1992-09-30,0.8108915982999395,0.5658159976350327
125,SAC_SMA,02384540,1992-10-01,1993-09-30,0.5979000864864159,0.4990396325899116
126,SAC_SMA,02395120,1993-10-01,1994-09-30,0.7733324442919913,0.7293639031108854
127,SAC_SMA,02415000,1994-10-01,1995-09-30,0.2926489535828978,0.45273982202791363
128,SAC_SMA,02427250,1995-10-01,1996-09-30,0.6072716853453959,0.7775702840259053
129,SAC_SMA,02430085,1996-10-01,1997-09-30,0.47526124815361104,0.5936466170278271
130,SAC_SMA,02450250,1997-10-01,1998-09-30,0.7172866804681547,0.7233890856893486
131,SAC_SMA,02464000,1998-10-01,1999-09-30,0.880262529239937,0.8422584864699946
132,SAC_SMA,02464360,1989-10-01,1999-09-30,0.6868910844760231,0.7186385671607809
133,SAC_SMA,02465493,1989-10-01,1990-09-30,-4.560485829936758,0.6019350464085629
134,SAC_SMA,02469800,1990-10-01,1991-09-30,0.7807112152526905,0.7832289213451599
135,SAC_SMA,02472000,1991-10-01,1992-09-30,0.9426009857873349,0.8310737405698132
136,SAC_SMA,02472500,1992-10-01,1993-09-30,0.8102398712114062,0.771770679522779
137,SAC_SMA,02479155,1993-10-01,1994-09-30,0.853489729635766,0.5888885351369457
138,SAC_SMA,02479300,1994-10-01,1995-09-30,0.8100491738069762,0.8575969648609727
139,SAC_SMA,02479560,1995-10-01,1996-09-30,0.8488127010677009,0.8912741917057809
140,SAC_SMA,02481000,1996-10-01,1997-09-30,0.8148684782384695,0.5145014769176743
141,SAC_SMA,03010655,1997-10-01,1998-09-30,0.7815843740714856,0.6795933382941175
142,SAC_SMA,03011800,1998-10-01,1999-09-30,0.4274180339897089,0.25636568047126795
143,SAC_SMA,03015500,1989-10-01,1999-09-30,0.7003950011678352,0.6958564137374459
144,SAC_SMA,03021350,1989-10-01,1990-09-30,0.5896438386985152,0.47205022547328723
145,SAC_SMA,03026500,1990-10-01,1991-09-30,0.08792738964441027,0.47051828081024905
146,SAC_SMA,03028000,1991-10-01,1992-09-30,0.5010196311572105,0.5933896253444775
147,SAC_SMA,03049000,1992-10-01,1993-09-30,0.8275113626395453,0.7101055758410026
148,SAC_SMA,03049800,1993-10-01,1994-09-30,0.6181191881079454,0.153053823467464
149,SAC_SMA,03050000,1994-10-01,1995-09-30,0.7048660231378655,0.4507099663144857
150,SAC_SMA,03069500,1995-10-01,1996-09-30,-0.7638723001428733,0.5394358119857838
151,SAC_SMA,03070500,1996-10-01,1997-09-30,0.7641202604443762,0.6583802646824022
152,SAC_SMA,03076600,1997-10-01,1998-09-30,0.7800504185421885,0.5673571818119039
153,SAC_SMA,03078000,1998-10-01,1999-09-30,0.7183647455626059,0.6258308950600227
154,SAC_SMA,03140000,1989-10-01,1999-09-30,0.7667576516124347,0.6312284305354741
155,SAC_SMA,03144000,1989-10-01,1990-09-30,0.5461940818604953,0.6361432084976464
156,SAC_SMA,03170000,1990-10-01,1991-09-30,0.742157210541579,0.6378294006152245
157,SAC_SMA,03173000,1991-10-01,1992-09-30,-1.0957963636387795,0.4315062041320945
158,SAC_SMA,03180500,1992-10-01,1993-09-30,0.6034507603549703,0.6862741007900489
159,SAC_SMA,03182500,1993-10-01,1994-09-30,-0.40903187505668037,0.3799580019935026
160,SAC_SMA,03237280,1994-10-01,1995-09-30,0.7875836492405933,0.3583569632520627
161,SAC_SMA,03237500,1995-10-01,1996-09-30,0.6770113052782021,0.7230152038105125
162,SAC_SMA,03241500,1996-10-01,1997-09-30,0.8624111547883512,0.8115655861123658
163,SAC_SMA,03280700,1997-10-01,1998-09-30,0.20020442475143307,0.5503486641770968
164,SAC_SMA,03281500,1998-10-01,1999-09-30,0.5821990954739771,0.28834763303171573
165,SAC_SMA,03285000,1989-10-01,1999-09-30,0.13206306481015762,0.5790055305554299
166,SAC_SMA,03291780,1989-10-01,1990-09-30,0.40087455931350824,0.5546815213093153
167,SAC_SMA,03338780,1990-10-01,1991-09-30,0.007758420991887616,0.3003946478005304
168,SAC_SMA,03340800,1991-10-01,1992-09-30,0.8906828127261764,0.6128146757900798
169,SAC_SMA,03346000,1992-10-01,1993-09-30,0.5335188498459591,0.6445884567356195
170,SAC_SMA,03364500,1993-10-01,1994-09-30,0.7377580658281495,0.6803455389847533
171,SAC_SMA,03366500,1994-10-01,1995-09-30,0.8868952068144447,0.7126942861007737
172,SAC_SMA,03368000,1995-10-01,1996-09-30,0.4384169367896672,0.6908539536017765
173,SAC_SMA,03384450,1996-10-01,1997-09-30,0.5757315960718283,0.6664708461747025
174,SAC_SMA,03439000,1997-10-01,1998-09-30,0.6483890685991547,0.853872092146962
175,SAC_SMA,03455500,1998-10-01,1999-09-30,0.8563304299540289,0.4720073585725161
176,SAC_SMA,03456500,1989-10-01,1999-09-30,0.6533242244605477,0.6153210670590792
177,SAC_SMA,03460000,1989-10-01,1990-09-30,0.3385775779013319,0.8021793727079474
178,SAC_SMA,03471500,1990-10-01,1991-09-30,0.449298010063339,0.46204770202406154
179,SAC_SMA,03473000,1991-10-01,1992-09-30,0.7892251522705945,0.6824313066696397
180,SAC_SMA,03479000,1992-10-01,1993-09-30,0.5389388540731781,0.5748108221066186
181,SAC_SMA,03488000,1993-10-01,1994-09-30,0.3816656570778726,0.7174415286593542
182,SAC_SMA,03498500,1994-10-01,1995-09-30,0.9075889917845577,0.8419896364760744
183,SAC_SMA,03500000,1995-10-01,1996-09-30,0.6971245274526934,0.8575677981132093
184,SAC_SMA,03500240,1996-10-01,1997-09-30,0.7338341564523,0.7781235194237552
185,SAC_SMA,03574500,1997-10-01,1998-09-30,0.6471344549041447,0.7542118874625029
186,SAC_SMA,03592718,1998-10-01,1999-09-30,0.5907809935888635,0.5460024676714543
187,SAC_SMA,03604000,1989-10-01,1999-09-30,0.3000472177890948,0.595344095096664
188,SAC_SMA,04015330,1989-10-01,1990-09-30,0.8156778697120594,0.5651307806880573
189,SAC_SMA,04024430,1990-10-01,1991-09-30,0.6214160742208785,0.6468238173423461
190,SAC_SMA,04027000,1991-10-01,1992-09-30,0.19622445020579982,0.5430495074595922
191,SAC_SMA,04040500,1992-10-01,1993-09-30,0.6778427620231504,0.29048978594212116
192,SAC_SMA,04043050,1993-10-01,1994-09-30,0.7863541304227257,0.7007747469905539
193,SAC_SMA,04045500,1994-10-01,1995-09-30,0.8719807434577691,0.6668237271580784
194,SAC_SMA,04057510,1995-10-01,1996-09-30,0.6496267773572495,0.8627677141318355
195,SAC_SMA,04057800,1996-10-01,1997-09-30,0.722241893745846,0.6615711434214164
196,SAC_SMA,04059500,1997-10-01,1998-09-30,0.89752776033959,0.8976091857384816
197,SAC_SMA,04063700,1998-10-01,1999-09-30,0.5867307722927495,0.5100070179051783
198,SAC_SMA,04074950,1989-10-01,1999-09-30,0.5519449786817141,0.6498730388616825
199,SAC_SMA,04115265,1989-10-01,1990-09-30,-0.7097110134818048,0.33180257676686853
200,SAC_SMA,04122200,1990-10-01,1991-09-30,0.2949390702356821,0.33150164986582387
201,SAC_SMA,04122500,1991-10-01,1992-09-30,0.8001894777738818,0.8074882993504368
202,SAC_SMA,04127918,1992-10-01,1993-09-30,-0.2246169819162691,0.24209565943754896
203,SAC_SMA,04127997,1993-10-01,1994-09-30,0.05627889417169096,0.14123460238788654
204,SAC_SMA,04161580,1994-10-01,1995-09-30,0.6356386285836068,0.13243808110529798
205,SAC_SMA,04185000,1995-10-01,1996-09-30,0.5483936777018745,0.5187218419057961
206,SAC_SMA,04196800,1996-10-01,1997-09-30,0.7986244420750007,0.7344159853290064
207,SAC_SMA,04197100,1997-10-01,1998-09-30,0.70322184015466,0.7018252655207777
208,SAC_SMA,04197170,1998-10-01,1999-09-30,0.9084033659660863,0.5192624021633252
209,SAC_SMA,04213000,1989-10-01,1999-09-30,0.0572466270224139,-0.11180528759866659
210,SAC_SMA,04213075,1989-10-01,1990-09-30,-2.624849969214627,-0.23307672008706293
211,SAC_SMA,04216418,1990-10-01,1991-09-30,0.5050257781631291,0.5809761930311043
212,SAC_SMA,04221000,1991-10-01,1992-09-30,0.8076347117179714,0.3490663983363881
213,SAC_SMA,04224775,1992-10-01,1993-09-30,0.11242916809109027,0.5330203434951333
214,SAC_SMA,04233000,1993-10-01,1994-09-30,0.09062190071328424,0.33562679278911334
215,SAC_SMA,04256000,1994-10-01,1995-09-30,0.8305493650871123,0.6882661954135335
216,SAC_SMA,04296000,1995-10-01,1996-09-30,0.7608708530461629,0.7062582423966138
217,SAC_SMA,05057200,1996-10-01,1997-09-30,-5.870212604158222,0.4446466239240374
218,SAC_SMA,05291000,1997-10-01,1998-09-30,0.6865833474933044,-0.0010932244916976863
219,SAC_SMA,05362000,1998-10-01,1999-09-30,0.8528891081872217,0.6608442689810134
220,SAC_SMA,05393500,1989-10-01,1999-09-30,0.5031995124126685,0.6127731022517343
221,SAC_SMA,05399500,1989-10-01,1990-09-30,0.5401167660804223,0.6622313903590893
222,SAC_SMA,05413500,1990-10-01,1991-09-30,0.5891791532004931,0.43499055076901616
223,SAC_SMA,05444000,1991-10-01,1992-09-30,0.9132827026067664,-0.2621823681653319
224,SAC_SMA,05454000,1992-10-01,1993-09-30,-5.866494031239406,0.4190973426849749
225,SAC_SMA,05458000,1993-10-01,1994-09-30,0.9401090399344313,0.26027079710843126
226,SAC_SMA,05466500,1994-10-01,1995-09-30,0.6996009120770568,0.6922505044259696
227,SAC_SMA,05487980,1995-10-01,1996-09-30,0.6081759250391905,0.7434360245342952
228,SAC_SMA,05488200,1996-10-01,1997-09-30,0.7754895213673445,0.5034647569640176
229,SAC_SMA,05489000,1997-10-01,1998-09-30,0.4382197921890192,0.5173752386218226
230,SAC_SMA,05495000,1998-10-01,1999-09-30,0.525383815334872,0.4231685946134517
231,SAC_SMA,05503800,1989-10-01,1999-09-30,0.08925964391709795,0.572650696567911
232,SAC_SMA,05507600,1989-10-01,1990-09-30,0.9062681285589494,0.8121003817002406
233,SAC_SMA,05508805,1990-10-01,1991-09-30,0.48192584714932096,0.5661098321723045
234,SAC_SMA,05525500,1991-10-01,1992-09-30,0.9154734950214491,0.36232227790124893
235,SAC_SMA,05556500,1992-10-01,1993-09-30,-0.4246095651881143,0.3068875647678754
236,SAC_SMA,05584500,1993-10-01,1994-09-30,0.863407049259341,0.6941622767659853
237,SAC_SMA,05591550,1994-10-01,1995-09-30,0.9373407140843159,0.8096148784245083
238,SAC_SMA,05592050,1995-10-01,1996-09-30,-0.0025200078648228708,0.5220859641728359
239,SAC_SMA,05592575,1996-10-01,1997-09-30,0.8742914975181381,0.7666867903851163
240,SAC_SMA,05593575,1997-10-01,1998-09-30,0.5863375664259387,0.6095642862568755
241,SAC_SMA,05593900,1998-10-01,1999-09-30,0.8032171360935565,0.6832063062522196
242,SAC_SMA,05595730,1989-10-01,1999-09-30,0.3943151783164679,0.646308070802517
243,SAC_SMA,06221400,1989-10-01,1990-09-30,0.7914296490222004,0.7196596735199858
244,SAC_SMA,06278300,1990-10-01,1991-09-30,0.5562767973951168,0.7148128918964818
245,SAC_SMA,06289000,1991-10-01,1992-09-30,0.9766805496630631,0.9324997415045915
246,SAC_SMA,06291500,1992-10-01,1993-09-30,0.7964768239336909,0.6790359470110916
247,SAC_SMA,06311000,1993-10-01,1994-09-30,0.7489549657824186,0.6208374185230876
248,SAC_SMA,06332515,1994-10-01,1995-09-30,0.13224289809463274,-0.05259174389046173
249,SAC_SMA,06344600,1995-10-01,1996-09-30,-0.14030842349248251,-0.025437897781660723
250,SAC_SMA,06350000,1996-10-01,1997-09-30,-34.676997038366856,-0.012597085565138277
251,SAC_SMA,06352000,1997-10-01,1998-09-30,0.5719538291499626,0.5678758261039
252,SAC_SMA,06404000,1998-10-01,1999-09-30,-5.683966757921761,0.4088257792489416
253,SAC_SMA,06406000,1989-10-01,1999-09-30,-1.7824811392573245,0.4412937831308209
254,SAC_SMA,06409000,1989-10-01,1990-09-30,0.7655891535179242,-0.6588757709472663
255,SAC_SMA,06431500,1990-10-01,1991-09-30,0.9369972255113708,0.6995007382936225
256,SAC_SMA,06440200,1991-10-01,1992-09-30,0.6470658281423166,-0.06817009900886983
257,SAC_SMA,06447500,1992-10-01,1993-09-30,-1.8820373866343671,-1.0329136058546293
258,SAC_SMA,06470800,1993-10-01,1994-09-30,-1.7754415891302981,-0.13545275826116754
259,SAC_SMA,06477500,1994-10-01,1995-09-30,-7.807351452794249,0.4753369748323609
260,SAC_SMA,06479215,1995-10-01,1996-09-30,0.07875151432117478,0.04968003479211347
261,SAC_SMA,06601000,1996-10-01,1997-09-30,0.6766339993195895,-0.22349061856523678
262,SAC_SMA,06622700,1997-10-01,1998-09-30,0.814951767937508,0.8163218809233265
263,SAC_SMA,06623800,1998-10-01,1999-09-30,0.8823195108460363,0.938906807477449
264,SAC_SMA,06632400,1989-10-01,1999-09-30,0.6584547490352621,0.7935199845650643
265,SAC_SMA,06746095,1989-10-01,1990-09-30,0.8699899157198154,0.8303114623579251
266,SAC_SMA,06803530,1990-10-01,1991-09-30,0.4753440906093328,0.16173086246371926
267,SAC_SMA,06814000,1991-10-01,1992-09-30,-0.6759708341945936,0.4548074046132725
268,SAC_SMA,06847900,1992-10-01,1993-09-30,-19.25630246001708,-0.7570534676880987
269,SAC_SMA,06853800,1993-10-01,1994-09-30,0.18896036517945458,-2.5608455744162075
270,SAC_SMA,06876700,1994-10-01,1995-09-30,-11.897036952130845,0.42943435472591784
271,SAC_SMA,06878000,1995-10-01,1996-09-30,0.8668278922224741,0.5411524624653348
272,SAC_SMA,06885500,1996-10-01,1997-09-30,0.6960815459814971,0.2297232236140404
273,SAC_SMA,06889200,1997-10-01,1998-09-30,0.7736574525885137,-0.23798396247456988
274,SAC_SMA,06889500,1998-10-01,1999-09-30,-0.0013793769928340804,0.7240340968785798
275,SAC_SMA,06903400,1989-10-01,1999-09-30,-0.15340604352478682,0.6320689126492665
276,SAC_SMA,06906800,1989-10-01,1990-09-30,-0.6333174433188309,0.6295654553554075
277,SAC_SMA,06910800,1990-10-01,1991-09-30,0.995309023297599,0.23186447199672922
278,SAC_SMA,06911900,1991-10-01,1992-09-30,0.8257792905214693,0.6444285692467656
279,SAC_SMA,06917000,1992-10-01,1993-09-30,0.553273964127425,0.7903355562375196
280,SAC_SMA,06918460,1993-10-01,1994-09-30,0.09666301300242242,0.583444043539354
281,SAC_SMA,06919500,1994-10-01,1995-09-30,0.5162585147475685,0.7866166984571179
282,SAC_SMA,06921200,1995-10-01,1996-09-30,0.6015158092791701,0.2942347642879084
283,SAC_SMA,07057500,1996-10-01,1997-09-30,0.7961451862884222,0.5814819638967552
284,SAC_SMA,07060710,1997-10-01,1998-09-30,0.8902812075719194,0.30242726223191074
285,SAC_SMA,07066000,1998-10-01,1999-09-30,0.667818437313753,0.5408301916721179
286,SAC_SMA,07142300,1989-10-01,1999-09-30,-2.110757204292777,0.03214430326774609
287,SAC_SMA,07145700,1989-10-01,1990-09-30,0.938745867161638,0.4857151781994029
288,SAC_SMA,07167500,1990-10-01,1991-09-30,0.9991527036811508,0.004552264270573425
289,SAC_SMA,07180500,1991-10-01,1992-09-30,0.9386681268501811,0.7003418556134842
290,SAC_SMA,07184000,1992-10-01,1993-09-30,-3.798517680614358,0.523505179242295
291,SAC_SMA,07196900,1993-10-01,1994-09-30,0.8386048439888132,0.6191355588480657
292,SAC_SMA,07197000,1994-10-01,1995-09-30,0.7236179715487381,0.6969670612164399
293,SAC_SMA,07208500,1995-10-01,1996-09-30,0.9771596374370539,0.24432984448720818
294,SAC_SMA,07261000,1996-10-01,1997-09-30,0.32290117590154654,0.01529622126311192
295,SAC_SMA,07263295,1997-10-01,1998-09-30,0.8973542106548553,0.8489859476500734
296,SAC_SMA,07291000,1998-10-01,1999-09-30,0.863962948351833,0.5521379301804354
297,SAC_SMA,07301410,1989-10-01,1999-09-30,-0.543910905390959,0.26855988594513847
298,SAC_SMA,07315200,1989-10-01,1990-09-30,-11.756845276684828,0.5982094817754406
299,SAC_SMA,07315700,1990-10-01,1991-09-30,0.803262612366446,0.2049225973601656
300,SAC_SMA,07335700,1991-10-01,1992-09-30,0.52836815825348,0.4063561626434914
301,SAC_SMA,07346045,1992-10-01,1993-09-30,0.8184421914251656,0.7969160695980407
302,SAC_SMA,07359610,1993-10-01,1994-09-30,-2.788640845204051,0.3885963065679645
